measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All ages,HIV/AIDS,Number,2012,1046888.983503081,1200740.2515114879,942990.0223946336
Deaths,Global,Both,All ages,HIV/AIDS,Percent,2012,0.01964611236249736,0.022463346220051958,0.01765954609978532
Deaths,North America,Both,All ages,Tuberculosis,Number,2007,908.95806423351,950.7914786634097,835.0551595066937
Deaths,North America,Both,All ages,Tuberculosis,Percent,2007,0.0003419342381294374,0.000357875490383642,0.0003138688791014976
Deaths,North America,Both,All ages,HIV/AIDS,Number,2007,12914.382106258685,12918.78086382984,12909.410145135826
Deaths,North America,Both,All ages,HIV/AIDS,Percent,2007,0.004858163693141615,0.004867652116012319,0.004849451646587259
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Number,2007,671718.7934844599,721506.5784786145,622791.8284577709
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Percent,2007,0.05933459441611164,0.06356590614194958,0.055077795207271
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Number,2007,139285.1217933929,177599.23221308796,104921.38480811284
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Percent,2007,0.012305165815168053,0.015596960872193378,0.009270413269662398
Deaths,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2004,484974.5522949652,574272.3250830473,407611.52341989713
Deaths,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2004,0.05317186713909174,0.061214407393600054,0.045087335090143586
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2007,13299.987560078782,19814.013410658696,11198.876263988734
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2007,0.007200767302457934,0.010602795534637246,0.006239842423880564
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2007,3549.9543593503386,4378.268153234453,2913.545786991045
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2007,0.0019251574892855164,0.0024052693878652337,0.0015545225440989057
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2006,13430.217108299106,20030.261677401584,11345.691472170982
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2006,0.0073476885160604095,0.010858342634968191,0.0063599103743762885
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2006,3269.6302866898254,4054.7136422436974,2672.7200908834297
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2006,0.0017918517574626051,0.0022515341744220566,0.0014315181286093186
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2011,37381.6499531296,38110.97667882402,36547.68802129222
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2011,0.004193604159980363,0.004272750402159744,0.004100565543474642
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2011,31182.260927999767,31252.627971223526,31110.463694168735
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2011,0.0034981543348877537,0.003515142723667223,0.0034812233443150386
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2008,309548.345498949,332924.3493849002,288448.01369254367
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2008,0.020224640363566426,0.0215656730903822,0.018855139747730603
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2008,69319.91643063472,77123.00179955774,63313.84981039593
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2008,0.004530325362001539,0.005063135220170037,0.004107544328340926
Deaths,North America,Both,All ages,Tuberculosis,Number,2006,965.3575897584072,1008.8837594372955,888.9620985203798
Deaths,North America,Both,All ages,Tuberculosis,Percent,2006,0.00036340530988841356,0.00038006591814365563,0.0003347283841295767
Deaths,North America,Both,All ages,HIV/AIDS,Number,2006,13792.520134676308,13797.963739106764,13787.623133648563
Deaths,North America,Both,All ages,HIV/AIDS,Percent,2006,0.0051921371234890535,0.005201831896899445,0.005182529996273825
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2006,23119.95849470348,26962.84671198452,21719.443751838266
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2006,0.00748046870874897,0.008687955750475977,0.007068375766360695
Deaths,Global,Both,All ages,Tuberculosis,Number,2014,1318746.538127594,1407546.5383355254,1229717.611125211
Deaths,Global,Both,All ages,Tuberculosis,Percent,2014,0.02428093325250651,0.02555064576754485,0.0229236500530655
Deaths,Global,Both,All ages,HIV/AIDS,Number,2014,933360.5136419826,1064662.7941217942,843935.0449093768
Deaths,Global,Both,All ages,HIV/AIDS,Percent,2014,0.017188126409520534,0.019588640296878502,0.015534903691124655
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Number,2006,685107.539178533,737332.4557871546,629630.6568813998
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Percent,2006,0.06162801557781506,0.06593739867301297,0.05697337928890044
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Number,2006,140739.13038881842,182409.94939971485,103853.15198168372
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Percent,2006,0.012662469856924754,0.016287838132739773,0.009390369816886084
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2013,32028.84618555397,32707.953994199248,31256.884902389873
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2013,0.003582845944676302,0.0036573161289740314,0.003500456138640801
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2013,31672.419902614907,31720.86338025465,31615.816233251666
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2013,0.003543001781143001,0.003561022507252057,0.003523390209915082
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2007,319450.1092210837,341314.7494795142,297241.90004314086
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2007,0.021578396347715204,0.022925863693968748,0.020145983806657254
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2007,68446.90736586221,76079.56198038337,62729.8540185626
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2007,0.004624870212853689,0.005205992945303206,0.0041626709418650645
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2006,50093.26424254022,54159.9144849368,47258.46291102968
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2006,0.016209385491273143,0.017520801285494846,0.015251957353875058
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2008,22035.08993937274,25955.556772430307,20607.009881909362
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2008,0.006865986648330387,0.00801460705394136,0.006461375575867083
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2008,47822.29376856016,51354.19947789613,45663.414480786254
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2008,0.014903971385420751,0.01597341904315336,0.014173166554008838
Deaths,Global,Both,All ages,Tuberculosis,Number,2015,1288262.1657009814,1379191.1735592068,1195190.4575058408
Deaths,Global,Both,All ages,Tuberculosis,Percent,2015,0.02353076518186503,0.02491010255907312,0.022098499670993484
Deaths,Global,Both,All ages,HIV/AIDS,Number,2015,898289.8982158193,1023032.1685595961,815706.7889056703
Deaths,Global,Both,All ages,HIV/AIDS,Percent,2015,0.016411595609457593,0.018791820474889347,0.014871386286471501
Deaths,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2006,477950.60032344284,557997.7703619393,399421.61144577665
Deaths,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2006,0.053319021677104506,0.06080895356686315,0.0446208187623856
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2014,29590.25387600247,30273.93702911926,28849.345286970747
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2014,0.003287849230589963,0.0033535731272737648,0.0032069264006483584
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2014,32075.04171273371,32128.53331626951,32019.215000745306
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2014,0.0035639693565341565,0.0035821037131303158,0.0035450814048749646
Deaths,Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2008,1045823.5304319019,1202754.7808904394,936486.7753383655
Deaths,Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2008,0.11949587516615574,0.1369246953838287,0.10673251517639042
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2007,22382.83392566108,26195.849286728368,20936.33957130816
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2007,0.007136461809813624,0.00831186394691029,0.006724348598222377
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Number,2008,664441.8237314662,712162.2843041414,615419.0106479053
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Percent,2008,0.058049339637256496,0.06174367060115728,0.05411256532621585
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Number,2008,135578.90571176272,171651.98748257032,104786.5683587999
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Percent,2008,0.011847520611505622,0.014911137810871205,0.009164920024336285
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Number,2009,635057.8800432034,681427.4459758991,593964.3985601235
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Percent,2009,0.05584692181288648,0.05941700310310535,0.052022997696721626
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Number,2009,128444.79488413861,161583.75980312406,100412.72839972177
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Percent,2009,0.011297179959688822,0.014169592795606948,0.00890584498908446
Deaths,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2008,460931.24927493697,532638.3890161049,384512.57489456877
Deaths,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2008,0.05264499557068154,0.059574933072081684,0.04394811964864406
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2007,48532.37657039294,52206.21735791195,46054.09495298241
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2007,0.015476291436827624,0.016646413830572734,0.014635186160961114
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2008,13115.728176979683,19532.897742394736,11080.05818884327
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2008,0.007032595084576479,0.010287145037213705,0.006100063016288399
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2008,3769.7885682686897,4601.3728486816835,3098.345557977937
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2008,0.0020246205003453923,0.0025238497470848583,0.0016549857471892546
Deaths,North America,Both,All ages,Tuberculosis,Number,2008,890.0342478896065,931.370678237799,813.9751276708206
Deaths,North America,Both,All ages,Tuberculosis,Percent,2008,0.00033216740728203304,0.00034772551836569136,0.000303764051556021
Deaths,North America,Both,All ages,HIV/AIDS,Number,2008,11902.522096952009,11906.191509868431,11899.045415028166
Deaths,North America,Both,All ages,HIV/AIDS,Percent,2008,0.004442120216476106,0.004450022149231242,0.004434693544094222
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2015,27452.037414310274,28052.362578118744,26737.99467503153
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2015,0.0030096232407421254,0.0030728413618268087,0.002932186892147415
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2015,34002.32981544109,34056.07214860807,33953.64800720293
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2015,0.0037277747193020824,0.0037470486425426387,0.0037093856026118696
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2010,289919.6428464717,310775.0073375829,271144.5765491674
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2010,0.018506318875162422,0.019816328927662708,0.017200316680572585
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2010,68589.38478052747,76064.96510262952,63455.28001621137
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2010,0.00437953691553269,0.004884844669367726,0.00401510052010061
Deaths,Global,Both,All ages,Tuberculosis,Number,2016,1265876.3147152015,1354732.101893115,1173540.817514798
Deaths,Global,Both,All ages,Tuberculosis,Percent,2016,0.022874065699573204,0.02418996929542488,0.021449909273086147
Deaths,Global,Both,All ages,HIV/AIDS,Number,2016,869970.0196358965,985666.5718822479,790862.2492158465
Deaths,Global,Both,All ages,HIV/AIDS,Percent,2016,0.015724875181534516,0.017911015840104287,0.014281461945193964
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2009,299732.76913077256,323059.70728775277,278855.8762117934
Deaths,East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2009,0.019481148885932845,0.02074094998607431,0.018074656433045382
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2009,69104.0182148963,76650.17199591672,63900.392691203626
Deaths,East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2009,0.004492885240764603,0.005007619636744151,0.004100366915393754
Deaths,Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2010,910240.136885045,1056536.4226539033,813737.5673453313
Deaths,Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2010,0.10559954851546219,0.12258217256566488,0.093824345354106
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2010,21414.95159067346,25132.161513363524,20004.936243321226
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2010,0.0059594015724551514,0.006989068663335616,0.0056065923973440054
Deaths,North America,Both,All ages,Tuberculosis,Number,2010,834.636012487794,875.7786673935279,759.3028815490576
Deaths,North America,Both,All ages,Tuberculosis,Percent,2010,0.00030985716189955087,0.0003252395464993677,0.00028194999154295655
Deaths,North America,Both,All ages,HIV/AIDS,Number,2010,9794.095308944014,9796.265832897543,9791.958585289796
Deaths,North America,Both,All ages,HIV/AIDS,Percent,2010,0.0036360564618099916,0.0036428689880865085,0.0036291258003827544
Deaths,Global,Both,All ages,Tuberculosis,Number,2017,1245687.2954124033,1346056.2763199257,1154546.1006501107
Deaths,Global,Both,All ages,Tuberculosis,Percent,2017,0.022314382033468198,0.023693430771455668,0.020997718966661583
Deaths,Global,Both,All ages,HIV/AIDS,Number,2017,840849.0099974065,947472.8183923874,769111.8498323264
Deaths,Global,Both,All ages,HIV/AIDS,Percent,2017,0.015067921492718322,0.017002552898067295,0.01370694465502831
Deaths,Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2009,973527.8824964697,1124173.3028612363,873670.446171244
Deaths,Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2009,0.11212023181374892,0.1290077791470322,0.09992491162390969
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2010,12538.16396657736,18233.032388851287,10585.96719236328
Deaths,Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2010,0.006539790051517861,0.00933834972929732,0.005692320579167886
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2010,4300.815654048795,5240.658353658899,3574.2539535666874
Deaths,Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2010,0.002246540026373672,0.0027862398316275292,0.0018443569473538825
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2016,25115.488171624664,25718.538085616565,24418.500079153873
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2016,0.0027428430214746107,0.002803700247649151,0.0026680685439720636
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2016,35427.78007251188,35480.68138455124,35372.97647388619
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2016,0.0038690733757083796,0.003889952481008014,0.0038491969609580033
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2010,47189.29371484298,50669.094389227444,44989.84632647456
Deaths,Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2010,0.013134194941924809,0.014115632469274272,0.012467752464489418
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2009,21878.04175924724,25670.614694526415,20391.31667536984
Deaths,Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2009,0.0066081472729388625,0.007715810986446391,0.006230023485226629
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2017,22385.78833935206,23053.561801918586,21637.080329443288
Deaths,Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2017,0.0024501207141191133,0.0025178447614940297,0.0023753723289113566
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2017,36295.53253575394,36355.636497982865,36233.7551081097
Deaths,Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2017,0.003972642739386516,0.004003927400115873,0.003940040738693407
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Number,2010,617581.2392889904,659151.613092822,578734.7397443859
Deaths,South Asia - WB,Both,All ages,Tuberculosis,Percent,2010,0.053933901094112,0.0570982109087605,0.05048268020694376
Deaths,South Asia - WB,Both,All ages,HIV/AIDS,Number,2010,119447.37797227493,150103.4690792418,95240.06949273736
